cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
1993;20264600;202646;0;Vidal 2169;;Vidal 2169;Escuela Infantil Magic Room;EI Magic Room;4878-3743;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;10;13;BELGRANO;HTAL. DR. PIROVANO;100229;107297;-58.4608;-34.5635
1955;20268000;202680;0;Avda. Castro Barros 977;;Avda. Castro Barros 977;Escuela Infantil Crema y Chocolate;EI Crema y Chocolate;4932-9447;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;6;5;BOEDO;HTAL. DR. C.G. DURAND;104035;100564;-58.4193;-34.6242
1951;20254901;202549;1;Agüero 508;;Agüero 508 1°piso;Escuela Infantil Osito Mimoso;EI Osito Mimoso;3534-1235;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104720;102802;-58.4118;-34.604
1136;20271400;202714;0;Ecuador 1370;;Ecuador 1370;Escuela Infantil El Oso Clarinete;El Oso Clarinete;4821-5604;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;2;RECOLETA;HTAL. J.A.FERNANDEZ;105443;103850;-58.404;-34.5945
2019;20271801;202718;1;Avda. Escalada 2269;;Avda. Escalada 2269;Escuela Infantil Semillitas II;EI Semillitas II;4683-7920;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;13;8;VILLA LUGANO;HTAL. DR. P. PIÑERO;98690.8;96702.6;-58.4776;-34.659
1734;20262700;202627;0;Emilio Castelar 727;;Emilio Castelar 727;Escuela Infantil Burbujas;EI Burbujas;4672-4899;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;18;10;VELEZ SARSFIELD;HTAL. VELEZ SARSFIELD;96956.8;99905.5;-58.4965;-34.6301
1914;20268201;202682;1;Cnel. Ramón L. Falcón 2415;;Cnel. Ramón L. Falcón 2415;El Jardín de los Colores;El Jardín de los Colores;4612-4356;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;11;7;FLORES;HTAL. DR. P. PIÑERO;100071;99917;-58.4625;-34.63
2127;20269700;202697;0;Perú 1766;;Perú 1766;Sara Jardín Maternal;JM Sara;4307-1210;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108278;100026;-58.373;-34.629
2089;20271700;202717;0;México 3427;;México 3427;Jardín Montpellier;J Montpellier;4127-0000;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;6;5;ALMAGRO;HTAL. DR. J.M. RAMOS MEJÍA;104493;101075;-58.4143;-34.6196
2128;20259800;202598;0;Avda. Luis M. Campos 1350;;Avda. Luis M. Campos 1350;Shailand Garden;Shailand Garden;4774-7852;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;14;PALERMO;HTAL. DR. PIROVANO;101941;107213;-58.4422;-34.5643
2111;20259602;202596;2;Avda. Luis M. Campos 1314;;Avda. Luis M. Campos 1314;Mi Jardín;Mi Jardín;4771-5921;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;14;PALERMO;HTAL. DR. PIROVANO;101989;107172;-58.4416;-34.5646
1973;20258100;202581;0;Tte. Gral. Juan Domingo Perón 664;;Tte. Gral. Juan Domingo Perón 664 3°piso;Escuela Infantil El Topito;El Topito;4326-2543;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108018;102577;-58.3759;-34.606
2124;20255900;202559;0;Tte. Gral. Juan Domingo Perón 935;;Tte. Gral. Juan Domingo Perón 935;Rayito de Sol;Rayito de Sol;4326-7040;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107646;102603;-58.3799;-34.6058
1983;20269400;202694;0;Avda. Antártida Argentina 2085;Teodoro Feiss s/n;Teodoro Feiss y Avda. Antártida Argentina 2085;Escuela Infantil La Monedita;EI La Monedita;5776-3522;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;RETIRO;HTAL. J.A.FERNANDEZ;108318;104989;-58.3726;-34.5843
2037;20261100;202611;0;Peña 2285;;Peña 2285;Hello Kitty;Hello Kitty;4807-0182;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106074;104286;-58.3971;-34.5906
1942;20259500;202595;0;Angel Justiniano Carranza 2390;;Angel Justiniano Carranza 2390 1°piso;Escuela Infantil Querubines;EI Querubines;4776-2356;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102873;105835;-58.432;-34.5767
2112;20259603;202596;3;Gral. José Gervasio de Artigas 5540;;Gral. José Gervasio de Artigas 5540;Mi Jardín;Mi Jardín;4571-6645;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;96269.2;105816;-58.504;-34.5768
2085;20267100;202671;0;Avda. Nazca 2726;;Avda. Nazca 2726;Jardín Materno Infantil Mi Mundo y Yo;JMI Mi Mundo y Yo;4503-3422;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97777.9;102751;-58.4875;-34.6045
2012;20263200;202632;0;Avda. Gaona 2444;;Avda. Gaona 2444;Escuela Infantil Pompones;EI Pompones;4584-8322;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;7;7;FLORES;HTAL. DR. T. ALVAREZ;100200;101609;-58.4611;-34.6148
1994;20264601;202646;1;Avda. Boyacá 363;;Avda. Boyacá 363;Escuela Infantil Magic Room;EI Magic Room;4632-5863;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;12;7;FLORES;HTAL. DR. T. ALVAREZ;100384;100720;-58.4591;-34.6228
2073;20257400;202574;0;Avda. Acoyte 380;;Avda. Acoyte 380;Jardín La Casa del Bosque;J La Casa del Bosque;4901-4524;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102319;101649;-58.438;-34.6144
2043;20251400;202514;0;Varela 1262;;Varela 1262;Jardín Burbu;J Burbu;4633-4119;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;11;7;FLORES;HTAL. DR. P. PIÑERO;100806;98482.1;-58.4545;-34.643
2016;20253700;202537;0;Bahía Blanca 2658;;Bahía Blanca 2658;Escuela Infantil Rincón de Duendes;EI Rincón de Duendes;4567-5870;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;17;11;VILLA DEVOTO;HTAL. VELEZ SARSFIELD;96447.4;102187;-58.502;-34.6096
2148;20276400;202764;0;Manuel Ugarte 3051;;Manuel Ugarte 3051;Escuela Infantil La Ronda;EI La Ronda;4543-8953;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;99560.6;107750;-58.4681;-34.5594
2149;20276300;202763;0;Olleros 3415;;Olleros 3415;Escuela Infantil Rayito de Sol;EI Rayito de Sol;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;13;COLEGIALES;HTAL. DR. PIROVANO;101238;105427;-58.4498;-34.5803
2150;20275500;202755;0;Humahuaca 4242;;Humahuaca 4242;Jardín de Infantes La Vaca de Humahuaca;JI La Vaca de Humahuaca;4862-4226;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103549;103063;-58.4246;-34.6017
2151;20287700;202877;0;Humahuaca 4027;;Humahuaca 4027;Escuela Infantil Semillitas Doradas;EI Semillitas Doradas;4867-3105;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103857;103053;-58.4212;-34.6017
2152;20275900;202759;0;Felipe Vallese 1717;;Felipe Vallese 1717;Escuela Infantil Pequeña Aldea;EI Pequeña Aldea;4632-7880;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;7;FLORES;HTAL. DR. T. ALVAREZ;100470;101301;-58.4582;-34.6175
2153;20276100;202761;0;Avda. Directorio 486;;Avda. Directorio 486;Escuela Infantil Mi pequeño Sol;EI Mi Pequeño Sol;4923-3237;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;8;7;PARQUE CHACABUCO;HTAL. DR. C.G. DURAND;102742;100124;-58.4334;-34.6282
2154;20276000;202760;0;Terrero 1321;;Terrero 1321;Jardín de Infantes Había Una Vez;JI Había Una Vez;4581-2658;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;11;VILLA GRAL. MITRE;HTAL. DR. T. ALVAREZ;100025;101833;-58.463;-34.6127
2156;20278800;202788;0;Achaval 419;;Achaval 419;Jardín de Infantes El Duende Rojo;JI El Duende Rojo;4433-0904;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101324;100009;-58.4489;-34.6292
2157;20275300;202753;0;Avda. Patricias Argentinas 351;;Avda. Patricias Argentinas 351;Jardín Maternal Stella Maris;JM Stella Maris;4103-5370;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;6;CABALLITO;HTAL. DR. C.G. DURAND;102744;102692;-58.4334;-34.605
2158;20275700;202757;0;Aristóbulo del Valle 1725;;Aristóbulo del Valle 1725;Jardín Tiempo de Duendes;J Tiempo de Duendes;4307-7214 4361-0293;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;5;4;BARRACAS;HTAL. DR. C. ARGERICH;108040;99249.3;-58.3756;-34.636
2160;20275600;202756;0;Avda. Pte. Julio A. Roca 751;;Avda. Pte. Julio A. Roca 751;El Jardín de los Buenos Aires;El Jardín de los Buenos Aires;4342-2251;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. C. ARGERICH;107899;101892;-58.3772;-34.6122
282;20279300;202793;0;Osvaldo Cruz 3478;;Osvaldo Cruz 3470;Inst. Ntra. Sra. de los Milagros de Caacupé;I Caacupé;4302-3643;MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;5;4;BARRACAS;HTAL. J.M. PENNA;106101;97015.6;-58.3967;-34.6562
1328;20278900;202789;0;Hidalgo 378;;Hidalgo 380;Inst. Educacional de Las Artes;I Las Artes;4903-5920;Otras;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102175;101583;-58.4396;-34.615
2161;20279000;202790;0;Avda. Pueyrredón 960;;Avda. Pueyrredón 960;Jardín Maternal y de Infantes Nuevo Siglo;JMeI Nuevo Siglo;4964-2133;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105437;103354;-58.404;-34.599
2163;20279100;202791;0;Avda. Pte. Julio A. Roca 651;;Avda. Pte. Julio A. Roca 651;Asoc Civil Jardín Maternal y de Infantes Eva Perón;JMeI Eva Perón;4349-4442;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. C. ARGERICH;108035;102028;-58.3757;-34.611
1230;20279700;202797;0;Rincón 507;;Rincón 507;Centro Educativo Infantil El Gato con Zuecos;El Gato con Zuecos;4942-9754;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;3;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106152;101535;-58.3962;-34.6154
2168;20272600;202726;0;Cerrito 572;;Cerrito 572;Escuela Infantil Pulgarcito;EI Pulgarcito;4370-1831;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;107409;103052;-58.3825;-34.6017
1999;20250900;202509;0;Uruguay 1286;;Uruguay 1286;Inst. Gloria de la Mañana;I Gloria de la Mañana;4816-9558;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106936;104006;-58.3877;-34.5931
2189;20281800;202818;0;Avda. San Juan 3392;;Avda. San Juan 3392;"Inst. Terciario de Form. , Actualización, Perfecc. y Capacitación Docente ""Olga Cossettini""";ITFAPyCD Olga Cossettini;4957-2593;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;6;5;BOEDO;HTAL. DR. J.M. RAMOS MEJÍA;104578;100446;-58.4134;-34.6252
1742;20286200;202862;0;Portela 2750;;Portela 2750;Inst. Superior Ntra. Sra. de Fátima;I Sup Ntra Sra de Fátima;4918-3778;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101508;96715.1;-58.4469;-34.6589
2196;20282200;202822;0;Viamonte 2014;;Viamonte 2014;Inst. Superior Facultar;I Sup Facultar;4371-3339;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106183;103128;-58.3959;-34.6011
2197;20282300;202823;0;Avda. Rivadavia 4529;;Avda. Rivadavia 4529;Centros de Estudios Nueva Vida;CE Nueva Vida;4982-6336;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;5;ALMAGRO;HTAL. DR. C.G. DURAND;103085;101564;-58.4297;-34.6152
1026;20221800;202218;0;Bulnes 2571;;Bulnes 2571;Florence Nightingale;F Nightingale;4802-1913;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;14;PALERMO;HTAL. J.A.FERNANDEZ;105192;105194;-58.4067;-34.5824
2206;20251100;202511;0;Solano López 3125;;Solano López 3125;Escuela Primaria Crea;Esc Prim Crea;4501-5800;PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;17;15;AGRONOMIA;HTAL. DR. A. ZUBIZARRETA;96761.2;103777;-58.4986;-34.5952
1567;20275200;202752;0;Avda. Juan Bautista Alberdi 2239;;Avda. Juan Bautista Alberdi 2241;Inst. Juan Bautista Alberdi;I JB Alberdi;4637-8138;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;11;7;FLORES;HTAL. DR. P. PIÑERO;100355;99870.4;-58.4594;-34.6304
977;20207500;202075;0;Avda. Gral. Paz y Avda. Castañares, Manzana 3, Casa 7/8, Bo. INTA;Los Cedros M 3  C 7/8;Avda. Gral. Paz y Avda. Castañares, Manzana 3, Casa 7/8;Centro Comunitario San Cayetano;CC San Cayetano;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97559.9;94108.8;-58.4899;-34.6824
2199;20282400;202824;0;Gurruchaga 742;;Gurruchaga 742;Inst. Privado de Enseñanza Integral Aaron Angel;I Priv  Aaron Angel;3535-2166;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102249;103768;-58.4388;-34.5953
2200;20282500;202825;0;Varela y Avda. Perito Moreno, Manzana 13, Casa 83, Villa 1-11-14;;Varela y Avda. Perito Moreno, Manzana 13, Casa 83, Villa 1-11-14;Jardín de Infantes Virgen de Itatí;JI Virgen de Itatí;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;19;7;FLORES;HTAL. DR. P. PIÑERO;101480;97888.8;-58.4472;-34.6483
2201;20172100;201721;0;Blanco Encalada 3345;;Blanco Encalada 3345;Lomas en Crecimiento;Lomas;4542-9539;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;99526.7;107172;-58.4685;-34.5646
2202;20274800;202748;0;Felipe Vallese 2953;;Felipe Vallese 2953;Escuela Integral Casa de Moises;Esc Integral Casa de Moisés;4613-7802;PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;12;7;FLORES;HTAL. DR. T. ALVAREZ;99025.3;100661;-58.4739;-34.6233
2207;20275000;202750;0;Juan Gregorio Lemos 184;;Juan Gregorio Lemos 184;Inst. Comprender;I Comprender;3532-2090;IniEsp - PriEsp;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;14;15;CHACARITA;HTAL. DR, E. TORNÚ;101382;104430;-58.4482;-34.5893
1286;20282700;202827;0;Avda. Juan de Garay 2482;Alberti 1626;Avda. Juan de Garay 2482;Inst. de Formación y Educación Integral;I Form y Educ Integral;4308-1212;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;6;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105849;100066;-58.3995;-34.6287
1464;20283000;202830;0;Avda. Pte. Figueroa Alcorta 7597;;Avda. Pte. Figueroa Alcorta 7597;Centro de Estudios Terciarios River Plate;C E T River Plate;4789-1220;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101277;109191;-58.4494;-34.5464
2208;20170901;201709;1;Dr. Pedro Ignacio de Rivera 5445;;Dr. Pedro Ignacio Rivera 5445;Inst. Saint Jean (anexo);I Saint Jean (a);4521-8625/0478/8625;IniEsp - PriEsp;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;15;12;VILLA URQUIZA;HTAL. DR. PIROVANO;97334.4;106115;-58.4923;-34.5741
1379;20283100;202831;0;Armenia 1353;;Armenia 1353;Primera Escuela Argentina de Counseling;PEAC;4707-0251;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102988;104150;-58.4307;-34.5919
2211;20283400;202834;0;Avda. Acoyte 713;;Avda. Acoyte 713;Escuela de Alta Costura, Arte y Diseño de Modas;Esc Alta Cost Arte y Diseño Moda;5901-3018;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102211;102079;-58.4392;-34.6105
2212;20283300;202833;0;Suipacha 472;;Suipacha 472  p7°;Inst. de Investigaciones Humanísticas;I I Humanísticas;4328-0300;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107668;102938;-58.3797;-34.6028
537;20283900;202839;0;Mcal. Antonio José de Sucre 1215;;Mariscal Antonio José de Sucre 1215;Escuela Infantil Mundo Mágico;EI Mundo Mágico;4783-1231;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;10;13;BELGRANO;HTAL. DR. PIROVANO;101865;108053;-58.443;-34.5567
2214;20284100;202841;0;Arturo Jauretche 231;;Arturo Jauretche 231;Escuela Infantil Caminito de Colores;EI Caminito de Colores;4982-0668;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102464;102079;-58.4364;-34.6105
1713;20284200;202842;0;Avda. Salvador María del Carril 4350;Avda. Salvador María del Carril 4354;Avda. Salvador María del Carril 4350;Escuela Infantil Inizio;EI Inizio;4501-0809;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;17;11;VILLA DEVOTO;HTAL. DR. A. ZUBIZARRETA;95157;103026;-58.5161;-34.602
2229;20282900;202829;0;Jerónimo Salguero 165;;Jerónimo Salguero 165;Mio Bambino;Mio Bambino;4983-1676;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;5;ALMAGRO;HTAL. DR. C.G. DURAND;103981;102245;-58.4199;-34.609
2289;20283500;202835;0;Gavilán 4455;;Gavilán 4455;Escuela Infantil Petete;EI Petete;4573-0319;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;97338.8;105111;-58.4923;-34.5832
2231;20283600;202836;0;Gaspar Jovellanos 289;;Gaspar Jovellanos 289;Jugando a Crecer;J a Crecer;4362-6021;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108234;99482.9;-58.3735;-34.6339
2232;20283700;202837;0;Arcos 1433;;Arcos 1433;Colegio Master College;Col Master College;4576-0141;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;9;13;BELGRANO;HTAL. DR. PIROVANO;101396;106983;-58.4481;-34.5663
2233;20283800;202838;0;Bartolomé Mitre 1848;Bartolomé Mitre 1886;Bartolomé Mitre 1848;Jardín Materno Infantil El Gato Garabato;JMI El Gato Garabato;6310-8555;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106455;102343;-58.3929;-34.6081
2234;20281300;202813;0;Jean Jaurés 967;;Jean Jaurés 967;Escuela Infantil L'Elephant Bleu;EI L'Elephant Bleu;4961-0850;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105191;103397;-58.4067;-34.5986
2235;20281200;202812;0;San Martín 551;;San Martín 551;Jardín Maternal Tierra de Sueños;JM Tierra de Sueños;4328-1119;IniCom;No Corresponde - (RIEA);2;GO Registro de Institutos Educativos Asistenciales;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108209;103065;-58.3738;-34.6016
2236;20281900;202819;0;Tacuarí 222;;Tacuarí 222;Inst. Finedu;I Finedu;4343-5573;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;3;1;MONTSERRAT;HTAL. DR. C. ARGERICH;107734;102024;-58.379;-34.611
711;20285600;202856;0;Valdenegro 3525;;Valdenegro 3525;Inst. de Enseñanza Privada de la Asociación de Maestros Confederados (AMC);I AMC;4345-3169;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;15;12;SAAVEDRA;HTAL. DR. PIROVANO;97525.5;107499;-58.4903;-34.5617
2237;20282600;202826;0;Gral. Gregorio Aráoz de Lamadrid 447;;Gral. Gregorio Aráoz de Lamadrid 447;Escuela Social San Juan Bosco - La Nocturna;Esc Soc La Nocturna;4301-1155;MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;4;4;BOCA;HTAL. DR. C. ARGERICH;109611;99133.7;-58.3585;-34.637
2238;20282100;202821;0;Avda. Corrientes 5295;;Avda. Corrientes 5295;Inst. de Formación Superior SEDEBA;I F Sup SEDEBA;4856-9216;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;9;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102177;103358;-58.4396;-34.599
2293;20282000;202820;0;Paraguay 1935;;Paraguay 1935;Centro de Psicologías Existenciales y Logoterapia CPEL;CPEL;4811-1151;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106247;103398;-58.3952;-34.5986
2242;20285200;202852;0;Manzana 104 Casa 25 Villa 31 bis;;Manzana 104 Casa 25 Villa 31 bis;Jardín Maternal Sueños Bajitos;JM Sueños Bajitos;;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107922;104667;-58.377;-34.5872
2247;20274700;202747;0;Lavalleja 1390;;Lavalleja 1390;Inst. de Comúnicación y Cultura Contemporánea Walter Benjamín;I CyCC W Benjamín;4833-7086;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;2;14;PALERMO;HTAL. J.A.FERNANDEZ;103551;103896;-58.4246;-34.5941
2248;20274900;202749;0;Paysandú 564;;Paysandú 564;Inst. Traso;I Traso;4432-6547;PriEsp - Otras;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. T. ALVAREZ;101228;101394;-58.4499;-34.6167
2249;20275100;202751;0;Mendoza 2364;;Mendoza 2364;Inst. Superior Buenos Aires;I Sup Bs.As.;4786-7715;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;100569;107570;-58.4571;-34.561
