cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
2138;20274307;202743;7;Avda. Cnel. Esteban Bonorino 884;;Avda. Cnel. Esteban Bonorino 884;Programa Contextos de Encierro Casa Flores;PrCE Casa Flores;;Otras;PrCE (Programa Contexto de Encierro);1;Dir de Educación del Adulto y del Adolescente;11;7;FLORES;HTAL. DR. P. PIÑERO;100802;99100.6;-58.4546;-34.6374
264;20250600;202506;0;Combate de los Pozos 1881;;Combate de los Pozos 1881;Centro Educativo de Nivel Secundario N° 89;CENS 89;4308-4300;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106568;99866.5;-58.3917;-34.6305
1260;20159870;201598;70;Suárez 1301;;Suarez 1301;Centro Educativo de Nivel Primario N° 06;CENP 6;;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108491;99021.2;-58.3707;-34.6381
266;20159880;201598;80;Dr. Ramón Carrillo 375;;Dr. Ramón Carrillo 371;Centro Educativo de Nivel Primario N° 09 - Hospital Borda;CENP 9;;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;5;4;BARRACAS;HTAL. J.M. PENNA;107465;99088.8;-58.3819;-34.6375
232;20245824;202458;24;Iguazú 1110;Iriarte S/N - Amancio Alcorta S/N;Iguazú 1110;Primera Infancia Sol de Noche;PI 24;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;5;4;BARRACAS;HTAL. J.M. PENNA;105379;97683.7;-58.4046;-34.6501
1823;20245808;202458;8;Tte. Gral. Juan Domingo Perón 2373;;Tte. Gral. Juan Domingo Perón 2373;Primera Infancia Servicio Social Agustiniano;PI 08;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105781;102438;-58.4003;-34.6073
1825;20245812;202458;12;California 787;;California 787;Primera Infancia San José Obrero;PI 12;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;4;4;BOCA;HTAL. DR. C. ARGERICH;109404;98385.5;-58.3607;-34.6438
994;20245814;202458;14;Calle 5  B° Güemes;;Calle 5  B° Güemes;Primera Infancia  Cristo Obrero;PI 14;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107721;105083;-58.3792;-34.5834
1822;20245807;202458;7;Sarmiento 2944;;Sarmiento 2946;Primera Infancia JM La Vereda;PI 07;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;2;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105080;102496;-58.4079;-34.6068
984;20245828;202458;28;Avda. Paseo Colón 1318;;Avda. Paseo Colón 1318;Primera Infancia Jardín del Puente;PI 28;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108749;100681;-58.3679;-34.6231
215;20245800;202458;0;Bolívar 191;;Bolívar 191;Primera Infancia Sede;PI sede;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;4;1;MONTSERRAT;HTAL. DR. C. ARGERICH;108226;102124;-58.3736;-34.6101
1826;20245811;202458;11;Alvarado 1963;;Alvarado 1961;Primera Infancia Espacio de Juego Barracas;PI 11;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;4;4;BARRACAS;HTAL. DR. C. ARGERICH;107939;98189.3;-58.3767;-34.6456
253;20245822;202458;22;Juan Carlos Gómez 253;;Juan Carlos Gómez 253;Primera Infancia Espacio Nocheritos;PI 22;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;106608;99105.6;-58.3912;-34.6373
2215;20245810;202458;10;Fraga 895;;Fraga 895;Primera Infancia Espacio El Jardín de Teresa;PI 10;4926-2399;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;14;15;CHACARITA;HTAL. DR, E. TORNÚ;100692;105050;-58.4558;-34.5837
518;20245823;202458;23;Avda. Ruiz Huidobro 3853;;Avda. Ruiz Huidobro 3853;Primera Infancia Nueve Lunas;PI 23;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;10;12;SAAVEDRA;HTAL. DR. PIROVANO;97865.6;108737;-58.4866;-34.5505
549;20245821;202458;21;Cnel. Ramón L. Falcón 4126;;Cnel. Ramón L. Falcón 4126;Primera Infancia Luceritos;PI 21;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;11;10;VELEZ SARSFIELD;HTAL. DR. P. PIÑERO;98035.2;99242.9;-58.4847;-34.6361
879;20245802;202458;2;Martínez Castro S/N  B° Carrillo;Pasaje F, D, E;Martínez Castro s/n Pasaje D;Primera Infancia Centro Comúnitario Ramón Carrillo;PI 02;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;100672;97043.9;-58.456;-34.6559
1808;20245809;202458;9;Mariano Acosta 3650;;Mariano Acosta 3650;Primera Infancia JMC El Globo Rojo;PI 09;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;102003;95904;-58.4414;-34.6662
884;20245817;202458;17;Avda. Perito Moreno 1700;;Avda. Perito Moreno 1700;Primera Infancia Madre del Pueblo;PI 17;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;7;FLORES;HTAL. DR. P. PIÑERO;102884;97712.3;-58.4318;-34.6499
860;20245820;202458;20;Corrales 3420 / 3450;;Corrales 3420;Primera Infancia Bichito de Luz;PI 20;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101765;95947.3;-58.444;-34.6658
863;20245826;202458;26;Martínez Castro 3061;;Martínez Castro 3061;Primera Infancia Nochecitas;PI 26;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101314;96332.8;-58.449;-34.6623
937;20245804;202458;4;Martiniano Leguizamón 2974;;Martiniano Leguizamón 2974;Primera Infancia Centro Comúnitario Conviven;PI 04;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97462;95875;-58.491;-34.6665
1828;20245813;202458;13;Luis Herrera 3460;;Luis Herrera 3460;Primera Infancia JMC Sueñitos;PI 13;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97657;95225.4;-58.4889;-34.6723
1896;20245818;202458;18;Mzna 28 altura Avda. Eva Perón 6336;;Mzna 28 altura Avda. Eva Perón 6336;Primera Infancia N. Sra. Del Carmen;PI 18;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97387.2;95753.9;-58.4918;-34.6675
946;20245825;202458;25;Cafayate 5115;;Cafayate 5115;Primera Infancia Cafayate;PI 25;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99624.1;93707.2;-58.4674;-34.686
2274;20245803;202458;3;Plumerillo 3995;Ana María Janer s/n  Los Piletones;Plumerillo 3995;Primera Infancia JI San Cayetano;PI 03;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;21;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;100842;96118.3;-58.4541;-34.6643
893;20245806;202458;6;Avda. Perito Moreno y Avda. Cruz   Villa 1-11-14;;Avda. Perito Moreno y Avda. Cruz;Primera Infancia Niños Felices;PI 06;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;7;FLORES;HTAL. DR. P. PIÑERO;102873;97709.1;-58.432;-34.6499
2382;20274100;202741;0;Avda. Antártida Argentina 425;;Avda. Antártida Argentina 425;Centro Educativo de Nivel Secundario N° 313;CENS 313;;MedAdu;No Corresponde - Gob Nac;1;Gobierno Nacional;1;1;RETIRO;HTAL. J.A.FERNANDEZ;108629;103958;-58.3692;-34.5936
486;20274200;202742;0;Avda. Santa Fe 4358;;Avda. Santa Fe 4360;Centro de Pedagogías de Anticipación (sede);CEPA s;4772-4028 /39;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;9;14;PALERMO;HTAL. J.A.FERNANDEZ;103672;105430;-58.4233;-34.5803
2145;20281400;202814;0;Avda. Independencia 569;Perú 782;Avda. Independencia 569;Escuela Infantil N° 08/04°;EI 08/04;4361-1280;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108167;101346;-58.3742;-34.6171
2146;20280000;202800;0;Tte. Benjamín Matienzo 1880;;Baez 681;Jardín Maternal N°10/09°;JM 10/09;4782-8802;IniCom;JM (Jardín Maternal);1;Dir de Educación Inicial;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102607;106613;-58.4349;-34.5696
2209;20159848;201598;48;Cnel. Ramón L. Falcón 4250;;Cnel. Ramón L. Falcón 4250;Centro Educativo de Nivel Primario N° 18;CENP 18;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;13;10;VELEZ SARSFIELD;HTAL. DR. P. PIÑERO;97855.9;99186.2;-58.4867;-34.6366
381;20274201;202742;1;Gral. Martín de Gainza 1050;Nicolas Repetto 1051;Gral. Martín de Gainza 1050;Centro de Pedagogías de Anticipación (anexo 01);CEPA a1;4582-6690;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;7;6;CABALLITO;HTAL. DR. C.G. DURAND;101523;102281;-58.4467;-34.6087
310;20274202;202742;2;Tarija 4136;;Tarija 4136;Centro de Pedagogías de Anticipación (anexo 02);CEPA a2;4922-5797;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;6;5;BOEDO;HTAL. DR. C.G. DURAND;103739;99932.7;-58.4225;-34.6299
427;20274203;202742;3;Avda. Rivadavia 4950;Rosario 411;Avda. Rivadavia 4950;Centro de Pedagogías de Anticipación (anexo 03);CEPA a3;4901-1582;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102568;101245;-58.4353;-34.618
28;20274204;202742;4;Juncal 3251;;Juncal 3251;Centro de Pedagogías de Anticipación (anexo 04);CEPA a4;4807-2966;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;1;14;PALERMO;HTAL. J.A.FERNANDEZ;104852;104880;-58.4104;-34.5853
324;20274206;202742;6;Gral. Urquiza 277;Moreno 3117;Gral. Urquiza 277;Centro de Pedagogías de Anticipación (anexo 06);CEPA a6;4931-7981;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;104884;101726;-58.41;-34.6137
461;20274207;202742;7;Avda. del Libertador 4903;Avda. del Libertador (puerta lateral) 4903 - Avda. del Libertador 4953 - Olleros  1546;Avda. del Libertador 4903;Centro de Pedagogías de Anticipación (anexo 07);CEPA a7;4772-0922;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102582;107251;-58.4352;-34.5639
2171;20250300;202503;0;Moreno 711;;Moreno 711;Escuela Nacional de Museología;Esc Nac Museología;4342-6645;SNUCom;No Corresponde - Gob Nac;1;Gobierno Nacional;3;1;MONTSERRAT;HTAL. DR. C. ARGERICH;107966;101970;-58.3765;-34.6115
2172;20279400;202794;0;Solís 765;;Solís 765;Centro de Formación Profesional N° 32 - Asociación Obrera Textil;CFP 32;4382-3597;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;3;1;MONTSERRAT;HTAL. DR. J.M. RAMOS MEJÍA;106679;101273;-58.3905;-34.6178
2174;20279500;202795;0;Avda. Paseo Colón 731;;Avda. Paseo Colón 731;Centro de Formación Profesional N° 33;CFP 33;4343-6585;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108596;101422;-58.3696;-34.6164
439;20243603;202436;3;México 4050;México 4040;México 4040;Centro de Formación Profesional N° 34 - Profesor R Albergucci Casa San Antonio;CFP 34 (a);4931-2139;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103677;100985;-58.4232;-34.6204
310;20084421;200844;21;Tarija 4136;;Tarija 4136;Curso Vocacional de Danza y Expresión Corporal Infantil Nº 10;CV Dan Inf 10;4326-5478;Otras;Escuela de Danzas;1;Dir de Educación Artística;6;5;BOEDO;HTAL. DR. C.G. DURAND;103739;99932.7;-58.4225;-34.6299
2173;20159881;201598;81;Cnel. Ramón L. Falcón 2453;;Cnel. Ramón L. Falcón 2453;Centro Educativo de Nivel Primario N° 21 - Parroquia San José;CENP 21;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;11;7;FLORES;HTAL. DR. P. PIÑERO;100033;99905;-58.4629;-34.6301
290;20159882;201598;82;Brandsen 2570;;Brandsen 2570;Centro Educativo de Nivel Primario N° 27;CENP 27;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;5;4;BARRACAS;HTAL. J.M. PENNA;107164;98872.5;-58.3852;-34.6394
388;20045301;200453;1;Rawson 42;;Rawson 42 9° piso;Centro Educativo de Nivel Secundario N° 37 anexo;CENS 37 a;4981-0139;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;7;5;ALMAGRO;HTAL. DR. C.G. DURAND;103468;101858;-58.4255;-34.6125
34;20274400;202744;0;Esmeralda 55;;Esmeralda 55 5º piso;Instituto Superior Metropolitano de Arte (ISMA);ISMA;4339-1813;SNUArt;ISMA ( Instituto Superior Metropolitano de Arte);1;Dir de Educación Artística;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107848;102406;-58.3777;-34.6075
646;20274401;202744;1;Avda. Juan Bautista Alberdi 4754;;Avda. Juan Bautista Alberdi 4754;Instituto Superior de Formación Artística (ISFA) anexo 1 Rogelio Yrurtia;ISFA a1;4613-1232;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;13;9;PARQUE AVELLANEDA;HTAL. DR. P. PIÑERO;97285.1;98364;-58.4929;-34.644
964;20274402;202744;2;Soldado de la Frontera 5155;Soldado de la Frontera S/n;Soldado de la Frontera 5155;Instituto Superior de Formación Artística (ISFA) anexo 2 Lola Mora;ISFA a2;4605-0172;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99888.9;93811;-58.4645;-34.6851
26;20274403;202744;3;Esmeralda 285;Sarmiento 790;Esmeralda 285;Instituto Superior de Formación Artística (ISFA) anexo 3 Aída Victoria Mastrazzi;ISFA a3;4326-5478;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107832;102693;-58.3779;-34.605
197;20274404;202744;4;Wenceslao Villafañe 1342;Azara 305;Wenceslao Villafañe 1342;Instituto Superior de Formación Artística (ISFA) anexo 4 Manuel Belgrano;ISFA a4;4362-0853;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;4;4;BARRACAS;HTAL. DR. C. ARGERICH;108418;99376.5;-58.3715;-34.6349
832;20274405;202744;5;Alejandro Magariños Cervantes 5068;Lope de Vega 923;Alejandro Magariños Cervantes 5068;Instituto Superior de Formación Artística (ISFA) anexo 5 Jorge Donn;ISFA a5 J Donn;4567-3322/6561;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;18;10;VELEZ SARSFIELD;HTAL. VELEZ SARSFIELD;96292.2;99972.5;-58.5037;-34.6295
832;20274406;202744;6;Alejandro Magariños Cervantes 5068;Lope de Vega 923;Alejandro Magariños Cervantes 5068;Instituto Superior de Formación Artística (ISFA) anexo 6 Fernando Arranz;ISFA a6 F Arranz;4567-3713;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;18;10;VELEZ SARSFIELD;HTAL. VELEZ SARSFIELD;96292.2;99972.5;-58.5037;-34.6295
2188;20274407;202744;7;Avda. Crisólogo Larralde 5085;;Avda. Crisólogo Larralde 5085;Instituto Superior de Formación Artística (ISFA) anexo 7 Juan P. Esnaola;ISFA a7;4521-5831;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;15;12;SAAVEDRA;HTAL. DR. PIROVANO;97285.7;107519;-58.4929;-34.5615
2178;20280200;202802;0;Pola y José Barros Pazos 5250;;Pola y José Barros Pazos 5250;Escuela Infantil N° 08/21°;EI 08/21;;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99654.2;94741.4;-58.4671;-34.6767
2180;20280400;202804;0;Pergamino 3045;;Pergamino 3045;Escuela Infantil N° 12/19°;EI 12/19;;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101597;96404.9;-58.4459;-34.6617
2179;20280300;202803;0;Monteagudo 351;Los Patos 3004;Los Patos 3004;Escuela Infantil N° 11/05° (s);EI 11/05 (s);;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;5;4;PARQUE PATRICIOS;HTAL. J.M. PENNA;105335;98665.2;-58.4051;-34.6413
860;20236333;202363;33;Corrales 3420 / 3450;Corrales 3490 - Salida a Plaza;Corrales 3450;Centro de Actividades Infantiles y Juveniles Club de Jóvenes Soldati;CAIyJ Soldati;4339-1874;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101701;95913.4;-58.4447;-34.6661
984;20236336;202363;36;Avda. Paseo Colón 1318;;Avda. Paseo Colón 1318;Centro de Actividades Infantiles y Juveniles Club de Jóvenes Isauro Arancibia;CAIyJ Arancibia;4308-2257;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108749;100681;-58.3679;-34.6231
864;20236335;202363;35;Mariano Acosta 2976;;Mariano Acosta 2976;Centro de Actividades Infantiles y Juveniles Club De Jóvenes Fátima;CAIyJ Fátima;4919-7792;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101346;96558.3;-58.4486;-34.6603
461;20247200;202472;0;Avda. del Libertador 4903;;Avda. del Libertador 4903;Centro Educativo Complementario de Natación Nº 03;CEC Natación 3;4776-6562;Otras;Centro Educ. Complementario de Natación;1;Dir de Educación Primaria;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102582;107251;-58.4352;-34.5639
162;20184600;201846;0;Constitución 1839;;Constitución 1839;Centro de Terminalidad a Distancia (sede);CTD (s);4322-1241;PriAdu;CTD (Centro de Terminalidad a Distancia);1;Dir de Educación del Adulto y del Adolescente;3;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;106568;100462;-58.3917;-34.6251
2167;20089501;200895;1;Lascano 3810;;Lascano 3810;Inst. de Enseñanza Superior en Lenguas Vivas Juan B. Justo (anexo);IES J B Justo (a);4566-9247 4639-3981;IniCom - SNUCom;Instituto de Educación Superior;1;Dir de Formación Docente;17;11;VILLA DEL PARQUE;HTAL. VELEZ SARSFIELD;97025.6;101810;-58.4957;-34.613
2185;20045800;200458;0;Avda. Rivadavia 3846;;Avda. Rivadavia 3846;Instituto de Formación Técnica Superior Nº 19;IFTS 19;4982-7727;SNUCom;IFTS (Instituto de Formación Técnica Superior);1;Dir de Formación Técnica Superior;6;5;ALMAGRO;HTAL. DR. C.G. DURAND;103945;101971;-58.4203;-34.6115
2178;20281000;202810;0;Pola y José Barros Pazos 5250;José Barros Pazos 5250;Pola y José Barros Pazos 5250;Esc. Primaria Común Nº 19 Hermanos Latinoamericanos;EPjs 19;;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;21;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;99654.2;94741.4;-58.4671;-34.6767
2187;20281100;202811;0;Avda. Santiago de Compostela 3801 y Fernández;;Avda. Santiago de Compostela 3801 y Fernández;Centro Educativo de Nivel Secundario N° 91;CENS 91;;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;13;9;PARQUE AVELLANEDA;HTAL. DR. P. PIÑERO;99880.9;97081.2;-58.4646;-34.6556
2188;20281600;202816;0;Avda. Crisólogo Larralde 5085;Galván 3710;Galván 3710;Escuela Infantil N° 06/15°;EI 06/15;;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;15;12;SAAVEDRA;HTAL. DR. PIROVANO;97285.7;107519;-58.4929;-34.5615
684;20274208;202742;8;Teodoro Garcia 3871;Teodoro Garcia 3899 - Roseti 826/844 - Avda Forest 725;Teodoro García 3899;Centro de Pedagogías de Anticipación (anexo 08);CEPA a8;4551-9121;SNUCom;ECD (Escuela de Capacitación Docente);1;SSG Educativa y Coordinación Pedagógica;14;15;CHACARITA;HTAL. DR, E. TORNÚ;100787;105049;-58.4547;-34.5838
973;20184553;201845;53;Ana María Janer s/n El Refugio Manzana 2, Casa 109  Los Piletones;;El Refugio - Los Piletones - Manzana 2  V.Soldati;Centro de Alfabetización, Educación Básica y Trabajo N° 34;CAEByT 34;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;21;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;100869;96259.4;-58.4538;-34.663
1;20071303;200713;3;Ayacucho 1680;Vicente Lopez 1910/1940 - Ayacucho 1670;Ayacucho 1670;Jardín de Infantes Nucleado C (EPCjs 01/01º);JIN C (01);4803-9149/63;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106519;104333;-58.3922;-34.5902
863;20244101;202441;1;Martínez Castro 3061;;Martínez Castro 3061;Jardín de Infantes Integral Nº 10/19° (a);JII 10/19 (a);;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;101314;96332.8;-58.449;-34.6623
2204;20274408;202744;8;Fonrouge 711;;Fonrouge 711;Instituto Superior de Formación Artística (ISFA) anexo 8 Nelly Ramicone;ISFA a8;4642-5554;SNUArt;ISFA (Instituto Superior de Formación Artística);1;Dir de Educación Artística;13;9;LINIERS;HTAL. DR. F. SANTOJANI;95944.2;98166.4;-58.5075;-34.6458
1860;20184542;201845;42;Estados Unidos 2957;;Estados Unidos 2957;Centro de Alfabetización, Educación Básica y Trabajo N° 33 Caminos Abiertos;CAEByT 33;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;6;3;SAN CRISTOBAL;HTAL. DR. J.M. RAMOS MEJÍA;105173;100966;-58.4069;-34.6206
2210;20184530;201845;30;Cnel. Salvadores 799;;Cnel. Salvadores 799;Centro de Alfabetización, Educación Básica y Trabajo N° 68;CAEByT 68;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;4;4;BOCA;HTAL. DR. C. ARGERICH;109337;98477.3;-58.3615;-34.643
871;20236328;202363;28;Agustín de Vedia 2519;Cnel  Martiniano Chilavert 1935;Agustín de Vedia 2519;Centro de Actividades Infantiles y Juveniles Club de Chicos Bajo Flores;CAIyJ Bajo Flores;4919-0677;Otras;Centros de Actividades Infantiles y Juveniles;1;Dir Gral de Estrategias para Educabilidad;19;7;FLORES;HTAL. DR. P. PIÑERO;102789;97906.1;-58.4329;-34.6481
281;20184536;201845;36;Rio Cuarto y Montesquieu;;Río Cuarto s/n;Centro de Alfabetización, Educación Básica y Trabajo N° 47;CAEByT 47;4301-0863;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;5;4;BARRACAS;HTAL. J.M. PENNA;106073;97417.3;-58.3971;-34.6525
289;20245830;202458;30;15 de Noviembre de 1889 1749;;15 de Noviembre de 1889 1749;Primera Infancia Construyendo juntos;PI 30;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;5;1;CONSTITUCION;HTAL. J.M. PENNA;106740;99763;-58.3898;-34.6314
871;20245831;202458;31;Agustín de Vedia 2519;Cnel  Martiniano Chilavert 1935;Cnel. Martiniano Chilavert 1935;Primera Infancia Cullen;PI 31;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;7;FLORES;HTAL. DR. P. PIÑERO;102789;97906.1;-58.4329;-34.6481
2216;20245829;202458;29;Avda. Cobo y Avda. Curapaligüe s/n Barrio Rivadavia Casa 481;;Avda. Cobo y Avda. Curapaligüe s/n Barrio Rivadavia Casa 481;Primera Infancia Barrio Rivadavia;PI 29;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;7;FLORES;HTAL. DR. P. PIÑERO;101928;98256.3;-58.4423;-34.645
2217;20245832;202458;32;Portela 2500;;Portela 2500;Primera Infancia Los Pinos;PI 32;;Otras;PI (Primera Infancia);1;Dir Gral de Estrategias para Educabilidad;19;8;VILLA SOLDATI;HTAL. DR. P. PIÑERO;100801;97379.7;-58.4546;-34.6529
984;20284300;202843;0;Avda. Paseo Colón 1318;;Avda. Paseo Colón 1318;CENOF Centro Isauro Arancibia;CENOF Arancibia;4361-3985;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;4;1;SAN TELMO;HTAL. DR. C. ARGERICH;108749;100681;-58.3679;-34.6231
2218;20284400;202844;0;Moreno 2472;;Moreno 2472;CENOF Centro Hogar San José;CENOF San José;4308-1829;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;6;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105703;101764;-58.4011;-34.6134
2219;29003001;290030;1;Tte. Benjamín Matienzo 1870;;Tte. Benjamín Matienzo 1870;Inst. Social Militar Dr. Damaso Centeno Anexo Jardín de Infantes Gral. San Martín;JI Gral San Martín;4771-9637;IniCom;No Corresponde - Gob Nac;1;Gobierno Nacional;9;14;PALERMO;HTAL. J.A.FERNANDEZ;102632;106643;-58.4346;-34.5694
